Date,train_orig_unscaled,train_pred_unscaled,validation_orig_unscaled,validation_pred_unscaled
2011-02-08,27.199999999999996,29.267921,,
2011-02-09,29.8,29.83096,,
2011-02-10,36.3,32.28553,,
2011-02-11,35.1,30.902264,,
2011-02-12,23.300000000000004,28.769169,,
2011-02-13,26.5,25.445227,,
2011-02-14,28.1,28.575142,,
2011-02-15,29.3,27.175308,,
2011-02-16,28.5,30.17018,,
2011-02-17,30.7,29.743866,,
2011-02-18,28.6,30.281837,,
2011-02-19,26.799999999999997,28.880442,,
2011-02-20,26.3,26.752121,,
2011-02-21,23.5,25.418724,,
2011-02-22,25.600000000000005,26.396067,,
2011-02-23,30.0,27.703861,,
2011-02-24,32.2,31.285828,,
2011-02-25,32.6,33.15754,,
2011-02-26,34.8,31.704453,,
2011-02-27,33.7,31.98156,,
2011-02-28,32.4,32.27515,,
2011-03-01,24.899999999999995,30.85161,,
2011-03-02,23.4,27.26488,,
2011-03-03,24.3,28.441296,,
2011-03-04,24.6,27.58559,,
2011-03-05,24.499999999999996,27.563192,,
2011-03-06,32.4,29.826675,,
2011-03-07,32.5,32.980183,,
2011-03-08,30.9,32.68608,,
2011-03-09,22.8,29.071241,,
2011-03-10,24.7,25.788631,,
2011-03-11,29.2,24.627832,,
2011-03-12,32.4,27.566576,,
2011-03-13,33.2,30.951515,,
2011-03-14,26.5,25.839634,,
2011-03-15,31.1,27.328535,,
2011-03-16,27.4,27.53984,,
2011-03-17,24.899999999999995,27.040905,,
2011-03-18,20.7,25.71546,,
2011-03-19,27.7,24.797476,,
2011-03-20,29.900000000000002,28.032871,,
2011-03-21,25.7,24.477934,,
2011-03-22,21.400000000000002,24.067593,,
2011-03-23,20.0,22.557697,,
2011-03-24,20.600000000000005,21.00567,,
2011-03-25,21.400000000000002,23.309711,,
2011-03-26,21.1,24.256443,,
2011-03-27,23.700000000000003,24.368277,,
2011-03-28,27.1,26.151907,,
2011-03-29,29.900000000000002,27.756493,,
2011-03-30,24.499999999999996,25.509441,,
2011-03-31,21.1,23.390522,,
2011-05-01,20.5,22.256464,,
2011-05-02,19.0,20.286291,,
2011-05-03,19.8,19.321188,,
2011-05-04,19.6,20.388063,,
2011-05-05,17.9,20.89554,,
2011-05-06,17.9,20.256516,,
2011-05-07,20.0,19.53157,,
2011-05-08,19.4,20.844675,,
2011-05-09,16.6,19.644361,,
2011-05-10,15.5,18.262938,,
2011-05-11,15.899999999999999,17.733232,,
2011-05-12,18.5,16.828331,,
2011-05-13,18.4,16.647114,,
2011-05-14,16.3,17.588285,,
2011-05-15,16.0,17.738144,,
2011-05-16,16.2,19.07027,,
2011-05-17,16.3,19.356222,,
2011-05-18,18.1,20.11957,,
2011-05-19,22.1,20.190031,,
2011-05-20,24.7,22.160254,,
2011-05-21,25.4,23.159214,,
2011-05-22,19.899999999999995,18.928852,,
2011-05-23,16.5,18.560997,,
2011-05-24,14.7,16.740574,,
2011-05-25,13.1,16.247627,,
2011-05-26,13.000000000000002,16.189676,,
2011-05-27,14.7,16.21105,,
2011-05-28,14.8,16.772528,,
2011-05-29,15.0,18.47653,,
2011-05-30,16.6,18.211542,,
2011-05-31,17.5,18.703781,,
2011-06-01,20.2,18.806952,,
2011-06-02,21.000000000000004,21.134657,,
2011-06-03,20.2,20.793982,,
2011-06-04,17.7,16.00289,,
2011-06-05,17.5,18.159096,,
2011-06-06,14.5,17.79683,,
2011-06-07,15.8,16.131224,,
2011-06-08,13.3,16.221636,,
2011-06-09,14.1,15.897214,,
2011-06-10,15.0,15.786125,,
2011-06-11,15.0,15.431305,,
2011-06-12,15.4,15.940134,,
2011-06-13,15.0,15.982657,,
2011-06-14,14.6,16.105564,,
2011-06-15,16.7,17.027304,,
2011-06-16,16.8,18.01578,,
2011-06-17,16.4,17.195507,,
2011-06-18,18.1,17.289555,,
2011-06-19,18.2,16.901493,,
2011-06-20,20.5,17.530262,,
2011-06-21,13.2,16.810675,,
2011-06-22,15.300000000000002,14.770582,,
2011-06-23,17.1,16.165504,,
2011-06-24,18.7,17.07626,,
2011-06-25,18.1,17.717752,,
2011-06-26,20.0,18.604897,,
2011-06-27,16.9,18.96055,,
2011-06-28,17.3,17.977007,,
2011-06-29,20.1,18.263176,,
2011-06-30,19.8,20.41555,,
2011-07-01,19.7,20.587584,,
2011-07-02,20.9,20.912561,,
2011-07-03,14.4,16.470125,,
2011-07-04,16.8,18.012226,,
2011-07-05,15.7,15.763662,,
2011-07-06,16.0,15.6914625,,
2011-07-07,13.5,14.990132,,
2011-07-08,12.9,15.798255,,
2011-07-09,13.9,15.724715,,
2011-07-10,14.0,16.807657,,
2011-07-11,12.800000000000002,16.386185,,
2011-07-12,11.4,16.357073,,
2011-07-13,11.6,16.718403,,
2011-07-14,14.4,17.066639,,
2011-07-15,13.9,17.125511,,
2011-07-16,12.1,17.354868,,
2011-07-17,16.0,17.679596,,
2011-07-18,14.3,16.543049,,
2011-07-19,14.6,16.310228,,
2011-07-20,16.6,16.586517,,
2011-07-21,14.9,16.877842,,
2011-07-22,14.8,17.000496,,
2011-07-23,16.8,17.325577,,
2011-07-24,19.5,18.005829,,
2011-07-25,17.7,17.561329,,
2011-07-26,15.0,16.554804,,
2011-07-27,16.7,15.81744,,
2011-07-28,19.1,18.435514,,
2011-07-29,20.7,20.241543,,
2011-07-30,20.5,19.85585,,
2011-07-31,21.3,20.137457,,
2011-08-01,24.8,21.351164,,
2011-08-02,26.7,22.042685,,
2011-08-03,27.7,21.854082,,
2011-08-04,27.9,22.830687,,
2011-08-05,14.0,23.479525,,
2011-08-06,17.4,17.550375,,
2011-08-07,14.5,16.301378,,
2011-08-08,15.4,17.415352,,
2011-08-09,14.1,16.925814,,
2011-08-10,13.1,16.700108,,
2011-08-11,18.0,15.640151,,
2011-08-12,18.1,17.761982,,
2011-08-13,16.5,18.373516,,
2011-08-14,20.3,17.95715,,
2011-08-15,21.5,20.108526,,
2011-08-16,20.5,17.939856,,
2011-08-17,17.3,18.989573,,
2011-08-18,15.0,18.576357,,
2011-08-19,16.8,15.9832735,,
2011-08-20,19.899999999999995,16.462637,,
2011-08-21,20.600000000000005,18.331896,,
2011-08-22,21.1,20.35259,,
2011-08-23,21.400000000000002,22.208029,,
2011-08-24,23.1,23.765377,,
2011-08-25,24.6,22.986399,,
2011-08-26,18.6,19.915903,,
2011-08-27,19.1,21.101618,,
2011-08-28,20.8,21.534735,,
2011-08-29,18.9,21.394878,,
2011-08-30,17.3,19.995413,,
2011-08-31,17.9,20.384476,,
2011-09-01,19.6,21.96217,,
2011-09-02,23.300000000000004,23.123127,,
2011-09-03,28.7,26.59233,,
2011-09-04,22.4,24.835667,,
2011-09-05,24.2,24.344776,,
2011-09-06,17.5,25.690617,,
2011-09-07,18.3,20.554329,,
2011-09-08,18.3,23.851974,,
2011-09-09,17.8,22.188019,,
2011-09-10,17.9,19.08994,,
2011-09-11,19.1,20.101385,,
2011-09-12,16.6,20.944069,,
2011-09-13,23.5,23.307106,,
2011-09-14,23.8,24.466862,,
2011-09-15,26.5,23.76765,,
2011-09-16,25.9,25.298468,,
2011-09-17,33.2,23.475529,,
2011-09-18,24.3,26.590157,,
2011-09-19,32.3,27.531399,,
2011-09-20,20.2,20.871916,,
2011-09-21,23.4,23.064167,,
2011-09-22,28.7,29.09263,,
2011-09-23,19.4,27.14748,,
2011-09-24,15.5,26.484478,,
2011-09-25,20.7,20.83255,,
2011-09-26,24.3,25.655153,,
2011-09-27,30.600000000000005,28.138176,,
2011-09-28,27.3,26.351257,,
2011-09-29,18.1,19.18495,,
2011-09-30,18.7,18.175844,,
2011-10-01,17.5,18.520359,,
2011-10-02,19.8,19.308363,,
2011-10-03,21.400000000000002,23.064283,,
2011-10-04,26.5,27.198776,,
2011-10-05,17.4,27.955236,,
2011-10-06,20.3,20.87157,,
2011-10-07,22.6,21.204268,,
2011-10-08,22.9,22.403587,,
2011-10-09,22.5,22.64647,,
2011-10-10,19.2,23.532503,,
2011-10-11,21.3,21.802721,,
2011-10-12,22.199999999999996,23.259703,,
2011-10-13,26.4,26.862082,,
2011-10-14,31.5,29.432604,,
2011-10-15,25.2,26.076576,,
2011-10-16,22.4,23.79231,,
2011-10-17,24.0,23.472885,,
2011-10-18,30.4,30.033825,,
2011-10-19,33.5,32.858418,,
2011-10-20,30.0,31.567318,,
2011-10-21,24.3,30.316175,,
2011-10-22,28.300000000000004,28.32309,,
2011-10-23,36.1,30.442966,,
2011-10-24,31.9,30.251719,,
2011-10-25,21.5,24.21821,,
2011-10-26,24.4,22.771185,,
2011-10-27,29.8,27.012848,,
2011-10-28,35.6,31.37656,,
2011-10-29,23.9,23.938684,,
2011-10-30,22.199999999999996,22.997683,,
2011-10-31,21.7,23.360504,,
2011-11-01,26.4,24.430023,,
2011-11-02,24.6,26.84951,,
2011-11-03,26.000000000000004,24.814829,,
2011-11-04,28.7,27.848368,,
2011-11-05,35.5,33.198944,,
2011-11-06,29.900000000000002,31.79816,,
2011-11-07,34.3,28.577246,,
2011-11-08,29.8,31.031162,,
2011-11-09,33.7,27.879435,,
2011-11-10,25.2,25.054,,
2011-11-11,27.7,26.343521,,
2011-11-12,30.8,28.763878,,
2011-11-13,34.9,33.04267,,
2011-11-14,31.0,29.92262,,
2011-11-15,34.9,28.922836,,
2011-11-16,25.1,33.99024,,
2011-11-17,33.5,29.053762,,
2011-11-18,37.70000000000001,32.14105,,
2011-11-19,28.9,33.40422,,
2011-11-20,25.600000000000005,27.306385,,
2011-11-21,25.5,26.14498,,
2011-11-22,24.899999999999995,28.440971,,
2011-11-23,25.1,25.74655,,
2011-11-24,22.9,29.196436,,
2011-11-25,28.2,27.504534,,
2011-11-26,25.0,29.427317,,
2011-11-27,28.7,26.832859,,
2011-11-28,34.7,29.142605,,
2011-11-29,36.4,32.70905,,
2011-11-30,23.700000000000003,30.916355,,
2011-12-01,24.6,25.609829,,
2011-12-02,26.2,28.335346,,
2011-12-03,29.3,30.478373,,
2011-12-04,25.4,29.945133,,
2011-12-05,28.0,30.22567,,
2011-12-06,29.8,32.469,,
2011-12-07,32.0,33.58017,,
2011-12-08,34.6,33.94452,,
2011-12-09,29.8,35.257133,,
2011-12-10,31.1,26.159101,,
2011-12-11,27.9,27.605007,,
2011-12-12,26.000000000000004,27.952827,,
2011-12-13,26.000000000000004,28.123772,,
2011-12-14,27.199999999999996,30.210709,,
2011-12-15,30.3,34.68017,,
2011-12-16,35.2,33.264896,,
2011-12-17,32.8,36.08756,,
2011-12-18,31.2,27.883255,,
2011-12-19,28.4,29.267424,,
2011-12-20,28.5,29.276278,,
2011-12-21,30.1,33.160164,,
2011-12-22,33.4,33.91325,,
2011-12-23,34.5,36.277626,,
2011-12-24,38.2,34.89817,,
2011-12-25,34.8,39.122604,,
2011-12-26,28.6,29.887218,,
2011-12-27,28.0,30.591743,,
2011-12-28,31.1,31.124681,,
2011-12-29,32.0,32.338478,,
2011-12-30,33.9,34.67444,,
2011-12-31,37.2,37.058197,,
2012-01-01,38.8,38.889057,,
2012-01-02,40.4,41.12435,,
2012-01-03,38.0,38.767193,,
2012-01-04,31.2,32.22021,,
2012-01-05,31.2,31.960426,,
2012-01-06,29.8,35.31262,,
2012-01-07,35.5,35.720463,,
2012-01-08,28.4,26.97286,,
2012-01-09,25.7,26.049177,,
2012-01-10,25.9,27.113285,,
2012-01-11,25.3,27.023653,,
2012-01-12,26.000000000000004,27.357574,,
2012-01-13,27.8,33.83014,,
2012-01-14,29.0,31.620922,,
2012-01-15,31.3,32.374077,,
2012-01-16,35.7,35.915493,,
2012-01-17,37.1,37.053364,,
2012-01-18,37.1,37.08003,,
2012-01-19,36.5,32.72894,,
2012-01-20,35.6,36.31788,,
2012-01-21,34.5,35.107704,,
2012-01-22,37.1,36.212593,,
2012-01-23,35.2,40.035137,,
2012-01-24,36.5,37.79467,,
2012-01-25,38.4,37.676933,,
2012-01-26,36.2,38.171654,,
2012-01-27,37.1,37.725765,,
2012-01-28,32.7,32.44671,,
2012-01-29,24.899999999999995,32.927094,,
2012-01-30,30.1,27.942062,,
2012-01-31,25.7,27.111227,,
2012-02-01,28.1,28.771128,,
2012-02-02,30.3,32.49259,,
2012-02-03,31.799999999999997,33.071804,,
2012-02-04,35.1,34.139305,,
2012-02-05,32.0,32.534504,,
2012-02-06,25.8,25.768839,,
2012-02-07,26.000000000000004,26.353556,,
2012-02-08,25.9,26.777464,,
2012-02-09,27.1,29.174532,,
2012-02-10,26.7,28.319988,,
2012-02-11,27.8,27.080402,,
2012-02-12,28.9,29.197327,,
2012-02-13,30.7,30.839033,,
2012-02-14,33.8,34.912666,,
2012-02-15,35.6,35.160236,,
2012-02-16,33.4,35.42183,,
2012-02-17,33.8,33.036777,,
2012-02-18,36.3,34.49973,,
2012-02-19,37.4,35.726242,,
2012-02-20,32.2,34.423283,,
2012-02-21,30.5,32.04846,,
2012-02-22,32.4,34.04061,,
2012-02-23,35.8,35.96621,,
2012-02-24,38.4,37.676804,,
2012-02-25,38.3,40.035824,,
2012-02-26,37.8,38.733215,,
2012-02-27,33.0,34.23751,,
2012-02-28,23.8,25.401136,,
2012-02-29,18.9,24.109104,,
2012-03-01,24.6,23.497307,,
2012-03-02,22.199999999999996,24.1137,,
2012-03-03,20.5,24.41906,,
2012-03-04,25.9,26.496515,,
2012-03-05,25.0,26.690847,,
2012-03-06,25.4,25.22902,,
2012-03-07,26.3,23.953608,,
2012-03-08,27.1,27.340918,,
2012-03-09,29.499999999999996,27.586998,,
2012-03-10,25.8,26.55718,,
2012-03-11,27.9,27.879194,,
2012-03-12,28.4,29.280996,,
2012-03-13,31.6,31.402893,,
2012-03-14,33.9,32.40688,,
2012-03-15,34.4,30.55548,,
2012-03-16,26.1,25.17669,,
2012-03-17,24.4,25.577803,,
2012-03-18,27.0,26.099081,,
2012-03-19,28.0,27.578766,,
2012-03-20,30.7,29.33134,,
2012-03-21,22.4,28.179426,,
2012-03-22,21.799999999999997,23.708185,,
2012-03-23,20.4,22.85522,,
2012-03-24,21.7,21.079668,,
2012-03-25,24.4,23.68767,,
2012-03-26,25.9,28.13752,,
2012-03-27,26.3,30.639322,,
2012-03-28,27.8,31.436304,,
2012-03-29,30.5,30.91856,,
2012-03-30,30.3,25.543737,,
2012-03-31,30.600000000000005,29.030046,,
2012-04-01,25.0,27.701296,,
2012-04-02,31.9,30.216795,,
2012-04-03,29.6,29.213728,,
2012-04-04,28.9,29.313148,,
2012-04-05,31.1,29.506937,,
2012-04-06,33.7,32.35702,,
2012-04-07,19.7,25.700623,,
2012-04-08,21.400000000000002,23.669409,,
2012-04-09,20.9,22.479015,,
2012-04-10,18.7,22.397938,,
2012-04-11,20.7,24.170807,,
2012-04-12,24.8,23.755,,
2012-04-13,26.3,28.443539,,
2012-04-14,28.0,28.95239,,
2012-04-15,30.7,27.829813,,
2012-04-16,29.7,29.503935,,
2012-04-17,28.300000000000004,28.363993,,
2012-04-18,27.3,29.313892,,
2012-04-19,26.7,29.72567,,
2012-04-20,28.300000000000004,27.658928,,
2012-04-21,27.199999999999996,29.307127,,
2012-04-22,24.3,21.547537,,
2012-04-23,21.1,21.405882,,
2012-04-24,17.0,20.502388,,
2012-04-25,18.7,18.795332,,
2012-04-26,18.8,19.199183,,
2012-04-27,20.9,20.508478,,
2012-04-28,22.3,24.905407,,
2012-04-29,20.1,24.140282,,
2012-04-30,21.5,22.45272,,
2012-05-01,27.3,24.919773,,
2012-05-02,17.4,21.271618,,
2012-05-03,18.5,19.450563,,
2012-05-04,17.6,18.628115,,
2012-05-05,17.5,19.073154,,
2012-05-06,19.4,19.672066,,
2012-05-07,24.899999999999995,21.51886,,
2012-05-08,27.7,24.06716,,
2012-05-09,26.3,24.866562,,
2012-05-10,23.700000000000003,24.088642,,
2012-05-11,19.2,25.587303,,
2012-05-12,16.5,21.395187,,
2012-05-13,17.9,19.706774,,
2012-05-14,17.7,18.975512,,
2012-05-15,17.7,19.805782,,
2012-05-16,19.6,20.676918,,
2012-05-17,20.5,22.571812,,
2012-05-18,23.1,22.14491,,
2012-05-19,20.600000000000005,22.933968,,
2012-05-20,18.5,20.432919,,
2012-05-21,20.600000000000005,20.651094,,
2012-05-22,21.2,20.898132,,
2012-05-23,22.3,21.704374,,
2012-05-24,16.6,21.125605,,
2012-05-25,15.5,18.711946,,
2012-05-26,17.7,17.271875,,
2012-05-27,17.0,17.244783,,
2012-05-28,15.899999999999999,18.477392,,
2012-05-29,16.2,18.833714,,
2012-05-30,18.4,18.870295,,
2012-05-31,21.000000000000004,20.559193,,
2012-06-01,20.7,21.577927,,
2012-06-02,17.4,21.170141,,
2012-06-03,14.8,18.35804,,
2012-06-04,14.1,17.86748,,
2012-06-05,15.5,15.851373,,
2012-06-06,14.8,15.640779,,
2012-06-07,14.8,15.950474,,
2012-06-08,13.7,16.342474,,
2012-06-09,13.3,16.419147,,
2012-06-10,15.4,15.5392,,
2012-06-11,15.8,16.05854,,
2012-06-12,17.7,18.873304,,
2012-06-13,19.5,19.545626,,
2012-06-14,18.5,19.616243,,
2012-06-15,17.8,17.8836,,
2012-06-16,17.9,18.5188,,
2012-06-17,17.1,18.544401,,
2012-06-18,18.2,18.23351,,
2012-06-19,17.5,18.151598,,
2012-06-20,19.1,19.624052,,
2012-06-21,14.2,17.758623,,
2012-06-22,10.700000000000001,16.59198,,
2012-06-23,14.3,14.859217,,
2012-06-24,17.4,16.63131,,
2012-06-25,17.5,16.93292,,
2012-06-26,15.2,17.171762,,
2012-06-27,13.1,16.65321,,
2012-06-28,16.6,18.615314,,
2012-06-29,18.4,18.275763,,
2012-06-30,15.300000000000002,17.256355,,
2012-07-01,15.1,16.175621,,
2012-07-02,13.599999999999998,16.469084,,
2012-07-03,16.9,15.671742,,
2012-07-04,16.0,16.692745,,
2012-07-05,14.7,16.992086,,
2012-07-06,15.599999999999998,17.033371,,
2012-07-07,18.0,18.282053,,
2012-07-08,15.5,20.139654,,
2012-07-09,18.6,18.211067,,
2012-07-10,13.1,14.589021,,
2012-07-11,14.6,15.71149,,
2012-07-12,20.5,16.564163,,
2012-07-13,17.5,18.428078,,
2012-07-14,14.3,16.425358,,
2012-07-15,16.3,15.506922,,
2012-07-16,18.5,16.462708,,
2012-07-17,17.9,17.415962,,
2012-07-18,14.7,18.554073,,
2012-07-19,14.7,15.967979,,
2012-07-20,17.0,16.026014,,
2012-07-21,17.2,17.059929,,
2012-07-22,17.8,17.38285,,
2012-07-23,17.2,18.42499,,
2012-07-24,16.9,20.163668,,
2012-07-25,19.8,19.608814,,
2012-07-26,16.3,17.674183,,
2012-07-27,16.2,17.00361,,
2012-07-28,15.7,16.332973,,
2012-07-29,13.7,17.024714,,
2012-07-30,14.6,17.295938,,
2012-07-31,13.7,17.190353,,
2012-08-01,15.5,17.125854,,
2012-08-02,16.6,18.048119,,
2012-08-03,18.6,18.46514,,
2012-08-04,19.5,18.110502,,
2012-08-05,19.6,18.308401,,
2012-08-06,14.8,17.845053,,
2012-08-07,19.4,17.47638,,
2012-08-08,18.6,20.91994,,
2012-08-09,15.4,17.33532,,
2012-08-10,14.9,15.72248,,
2012-08-11,17.0,16.509228,,
2012-08-12,16.4,17.899532,,
2012-08-13,19.6,18.367292,,
2012-08-14,18.9,20.757404,,
2012-08-15,18.0,19.500227,,
2012-08-16,18.2,18.140905,,
2012-08-17,13.2,16.574137,,
2012-08-18,15.7,17.677073,,
2012-08-19,15.8,17.402418,,
2012-08-20,17.3,18.000734,,
2012-08-21,20.600000000000005,19.976728,,
2012-08-22,22.199999999999996,20.42642,,
2012-08-23,18.7,18.470598,,
2012-08-24,16.7,18.234362,,
2012-08-25,16.2,17.454628,,
2012-08-26,15.5,18.301928,,
2012-08-27,18.6,19.689278,,
2012-08-28,22.8,21.790937,,
2012-08-29,20.8,21.907158,,
2012-08-30,15.8,19.211195,,
2012-08-31,18.5,18.705519,,
2012-09-01,18.5,19.41901,,
2012-09-02,23.6,21.819355,,
2012-09-03,25.7,26.360239,,
2012-09-04,27.1,24.684118,,
2012-09-05,23.1,25.67158,,
2012-09-06,21.799999999999997,20.673464,,
2012-09-07,17.4,20.96676,,
2012-09-08,19.1,19.916578,,
2012-09-09,19.8,20.387758,,
2012-09-10,23.6,23.662731,,
2012-09-11,25.8,27.5127,,
2012-09-12,29.900000000000002,30.13439,,
2012-09-13,18.2,23.459967,,
2012-09-14,18.8,19.998524,,
2012-09-15,21.000000000000004,20.929453,,
2012-09-16,23.1,24.281462,,
2012-09-17,20.9,24.56359,,
2012-09-18,19.3,20.382303,,
2012-09-19,20.1,22.657667,,
2012-09-20,30.8,25.399687,,
2012-09-21,23.300000000000004,22.387138,,
2012-09-22,25.7,25.773985,,
2012-09-23,21.400000000000002,28.379368,,
2012-09-24,18.3,23.233122,,
2012-09-25,21.6,22.720154,,
2012-09-26,26.000000000000004,28.689928,,
2012-09-27,36.4,24.954245,,
2012-09-28,21.799999999999997,23.60123,,
2012-09-29,17.5,20.53223,,
2012-09-30,18.7,21.592499,,
2012-10-01,22.1,23.38017,,
2012-10-02,24.2,26.981592,,
2012-10-03,30.2,30.237223,,
2012-10-04,33.7,31.177654,,
2012-10-05,25.600000000000005,27.324476,,
2012-10-06,21.400000000000002,23.002556,,
2012-10-07,20.0,20.629234,,
2012-10-08,22.9,25.308697,,
2012-10-09,22.5,26.344513,,
2012-10-10,18.9,24.424025,,
2012-10-11,15.1,21.209173,,
2012-10-12,20.0,19.864634,,
2012-10-13,22.9,21.222855,,
2012-10-14,28.6,25.766218,,
2012-10-15,32.8,31.214905,,
2012-10-16,26.6,26.306452,,
2012-10-17,22.4,24.572182,,
2012-10-18,28.0,29.526691,,
2012-10-19,34.9,30.433002,,
2012-10-20,29.2,25.476057,,
2012-10-21,25.7,29.032757,,
2012-10-22,23.300000000000004,28.911877,,
2012-10-23,28.300000000000004,30.008183,,
2012-10-24,32.4,30.183098,,
2012-10-25,23.300000000000004,28.446495,,
2012-10-26,22.1,22.59102,,
2012-10-27,23.9,22.612818,,
2012-10-28,26.6,28.50999,,
2012-10-29,31.2,30.458452,,
2012-10-30,34.0,32.339733,,
2012-10-31,37.70000000000001,34.874207,,
2012-11-01,24.3,30.627802,,
2012-11-02,23.8,25.03095,,
2012-11-03,27.8,27.385384,,
2012-11-04,37.1,32.659473,,
2012-11-05,33.3,34.12387,,
2012-11-06,27.6,28.818268,,
2012-11-07,28.7,25.161064,,
2012-11-08,26.6,29.436481,,
2012-11-09,25.2,28.978743,,
2012-11-10,25.5,29.197433,,
2012-11-11,31.9,35.43774,,
2012-11-12,31.5,35.443817,,
2012-11-13,26.000000000000004,31.290245,,
2012-11-14,29.2,30.589348,,
2012-11-15,27.7,30.234653,,
2012-11-16,26.1,27.610075,,
2012-11-17,26.5,28.413403,,
2012-11-18,26.3,30.786547,,
2012-11-19,28.8,28.98963,,
2012-11-20,33.7,36.724476,,
2012-11-21,27.9,32.64975,,
2012-11-22,29.3,27.320753,,
2012-11-23,32.3,34.148445,,
2012-11-24,38.2,37.324764,,
2012-11-25,37.1,34.991295,,
2012-11-26,35.5,33.863426,,
2012-11-27,37.4,34.80285,,
2012-11-28,39.79999999999999,35.90085,,
2012-11-29,45.49999999999999,39.78135,,
2012-11-30,31.9,34.91676,,
2013-01-01,36.4,36.37706,,
2013-01-02,34.1,35.86473,,
2013-01-03,40.0,36.513664,,
2013-01-04,44.2,42.71607,,
2013-01-05,44.0,41.95962,,
2013-01-06,40.7,38.593956,,
2013-01-07,44.2,41.02046,,
2013-01-08,38.9,42.184643,,
2013-01-09,27.4,34.780273,,
2013-01-10,32.6,32.451756,,
2013-01-11,43.3,38.629124,,
2013-01-12,30.8,36.122074,,
2013-01-13,24.6,31.966394,,
2013-01-14,25.9,26.147448,,
2013-01-15,34.9,32.71459,,
2013-01-16,38.7,37.908554,,
2013-01-17,45.0,41.890274,,
2013-01-18,35.2,37.316643,,
2013-01-19,30.0,32.61913,,
2013-01-20,33.7,33.76058,,
2013-01-21,37.4,37.02101,,
2013-01-22,33.6,38.60885,,
2013-01-23,32.7,36.66056,,
2013-01-24,39.4,39.81272,,
2013-01-25,31.3,41.601135,,
2013-01-26,30.2,30.86569,,
2013-01-27,30.1,31.856707,,
2013-01-28,30.9,30.963362,,
2013-01-29,26.7,31.365046,,
2013-01-30,29.0,30.145912,,
2013-01-31,30.9,34.532055,,
2013-03-01,28.9,30.541796,,
2013-03-02,29.099999999999998,32.603607,,
2013-03-03,30.600000000000005,34.282005,,
2013-03-04,33.7,35.13326,,
2013-03-05,34.5,35.87651,,
2013-03-06,34.9,36.002346,,
2013-03-07,36.7,35.638477,,
2013-03-08,36.7,35.977886,,
2013-03-09,36.2,38.02266,,
2013-03-10,36.9,36.844707,,
2013-03-11,37.2,35.732094,,
2013-03-12,38.1,39.32235,,
2013-03-13,29.0,36.250927,,
2013-03-14,27.199999999999996,29.988483,,
2013-03-15,29.099999999999998,28.974321,,
2013-03-16,27.7,30.024784,,
2013-03-17,23.4,25.452724,,
2013-03-18,24.8,26.012157,,
2013-03-19,27.9,28.639717,,
2013-03-20,33.1,31.501183,,
2013-03-21,30.2,29.878283,,
2013-03-22,23.6,26.291157,,
2013-03-23,27.0,26.42353,,
2013-03-24,28.7,29.425722,,
2013-03-25,29.0,27.739351,,
2013-03-26,34.8,30.31159,,
2013-03-27,37.8,33.19368,,
2013-03-28,23.9,24.755009,,
2013-03-29,21.3,24.990547,,
2013-03-30,21.400000000000002,24.676983,,
2013-03-31,24.8,24.31362,,
2013-04-01,22.5,25.189985,,
2013-04-02,25.9,24.660892,,
2013-04-03,22.7,25.286367,,
2013-04-04,24.2,25.842121,,
2013-04-05,31.0,26.914665,,
2013-04-06,31.1,30.128504,,
2013-04-07,32.1,29.863321,,
2013-04-08,31.3,29.746819,,
2013-04-09,30.8,29.078539,,
2013-04-10,31.5,29.747763,,
2013-04-11,31.0,29.964037,,
2013-04-12,32.4,30.605162,,
2013-04-13,32.8,32.645622,,
2013-04-14,28.8,28.251247,,
2013-04-15,24.099999999999998,25.301657,,
2013-04-16,21.9,24.88506,,
2013-04-17,23.1,27.08398,,
2013-04-18,22.3,25.652672,,
2013-04-19,19.7,23.770393,,
2013-04-20,20.3,22.87207,,
2013-04-21,16.7,26.467041,,
2013-04-22,21.3,18.78118,,
2013-04-23,20.1,20.520632,,
2013-04-24,22.0,21.043856,,
2013-04-25,24.7,22.212278,,
2013-04-26,24.899999999999995,22.489851,,
2013-04-27,28.4,24.911388,,
2013-04-28,26.6,24.531336,,
2013-04-29,16.9,21.03315,,
2013-04-30,20.3,20.544516,,
2013-05-01,20.600000000000005,21.944616,,
2013-05-02,19.7,19.408384,,
2013-05-03,24.0,21.5522,,
2013-05-04,20.7,21.821468,,
2013-05-05,18.2,20.088758,,
2013-05-06,20.4,20.588655,,
2013-05-07,26.2,22.644724,,
2013-05-08,28.5,26.065397,,
2013-05-09,27.5,28.08149,,
2013-05-10,26.7,28.00675,,
2013-05-11,27.1,27.06449,,
2013-05-12,20.1,26.065947,,
2013-05-13,16.0,18.125437,,
2013-05-14,15.5,18.521646,,
2013-05-15,18.6,17.642742,,
2013-05-16,17.4,17.611195,,
2013-05-17,17.4,18.931057,,
2013-05-18,18.6,18.75741,,
2013-05-19,21.3,18.72613,,
2013-05-20,24.6,21.983671,,
2013-05-21,21.6,21.339148,,
2013-05-22,12.0,19.12761,,
2013-05-23,17.6,18.279087,,
2013-05-24,18.0,17.64092,,
2013-05-25,16.9,16.323135,,
2013-05-26,18.8,16.68616,,
2013-05-27,17.3,17.561792,,
2013-05-28,18.5,19.191826,,
2013-05-29,23.2,20.856895,,
2013-05-30,16.1,17.435934,,
2013-05-31,20.2,17.419857,,
2013-06-01,15.899999999999999,17.417587,,
